Time Elaps,Packet Number,ACK delay,Frame type,Direction,Stream_id
11,1,17,STREAM,send,1,length: 1024,offset: 0
24,1,N/A,STREAM,receive,1,length: 245,offset: 0
28,2,13,STREAM,send,1,length: 1024,offset: 1024
28,2,N/A,ACK,receive,N/A,largest_observed: 1,missing_packets: [],delta_time_largest_observed_us: 501,received_packet_times: []
41,3,N/A,ACK,receive,N/A,largest_observed: 2,missing_packets: [],delta_time_largest_observed_us: 33,received_packet_times: []
46,4,N/A,STREAM,receive,1,length: 1173,offset: 245
46,3,127,ACK,send,N/A,largest_observed: 4,missing_packets: [],delta_time_largest_observed_us: 383,received_packet_times: []
47,5,N/A,STREAM,receive,1,length: 1173,offset: 1418
47,6,N/A,STREAM,receive,1,length: 45,offset: 2591
51,4,122,ACK,send,N/A,largest_observed: 6,missing_packets: [],delta_time_largest_observed_us: 3302,received_packet_times: []
125,5,48,STREAM,send,1,length: 1024,offset: 2048
129,6,44,STREAM,send,3,length: 132,offset: 0,"[322878520, 5434, 'QUIC_CHROMIUM_CLIENT_STREAM_SEND_REQUEST_HEADERS', 9, 'QUIC_SESSION', '{""params"": {""headers"": ["":method: GET"", "":authority: info.snomile.ink"", "":scheme: https"", "":path: /server.log"", ""user-agent: com.startimes.cronet_localsample/1 (Linux; U; Android 6.0.1; zh_CN; SM-N9100; Build/MMB29M; Cronet/80.0.3956.0)"", ""accept-encoding: gzip, deflate""], ""quic_priority"": 1, ""quic_stream_id"": 5}, ""phase"": 0}']"
130,7,N/A,STREAM,receive,1,length: 156,offset: 2636
133,7,40,ACK,send,N/A,largest_observed: 7,missing_packets: [],delta_time_largest_observed_us: 2533,received_packet_times: []
173,8,N/A,ACK,receive,N/A,largest_observed: 7,missing_packets: [6],delta_time_largest_observed_us: 14744,received_packet_times: []
173,8,19,STREAM,send,3,length: 132,offset: 0
184,9,N/A,STREAM,receive,3,length: 185,offset: 0
185,10,N/A,STREAM,receive,5,length: 1235,offset: 0
186,9,0,ACK,send,N/A,largest_observed: 10,missing_packets: [],delta_time_largest_observed_us: 485,received_packet_times: []
186,11,N/A,STREAM,receive,5,length: 1233,offset: 1235
191,12,N/A,STREAM,receive,5,length: 1233,offset: 2468
191,10,0,ACK,send,N/A,largest_observed: 12,missing_packets: [],delta_time_largest_observed_us: 360,received_packet_times: []
192,13,N/A,ACK,receive,N/A,largest_observed: 8,missing_packets: [],delta_time_largest_observed_us: 1158,received_packet_times: []
192,13,N/A,STREAM,receive,5,length: 1224,offset: 3701
193,14,N/A,STREAM,receive,5,length: 1233,offset: 4925
193,11,0,ACK,send,N/A,largest_observed: 14,missing_packets: [],delta_time_largest_observed_us: 330,received_packet_times: []
194,15,N/A,STREAM,receive,5,length: 1233,offset: 6158
194,16,N/A,STREAM,receive,5,length: 1233,offset: 7391
