Time,Time Elaps,Type,Packet Number,Size
227142722,1786,PacketSent,40,28,1841,NOT_RETRANSMISSION,"[['ACK', 'send', 'N/A', 'largest_observed: 69', 'missing_packets: []', 'delta_time_largest_observed_us: 978', 'received_packet_times: []']]"
227142723,1787,PacketReceived,70,1252,10.0.228.164:443,172.19.19.121:40635,0,0,0,"[['STREAM', 'receive', 7, 'length: 1233', 'offset: 23429']]"
227142723,1787,PacketReceived,71,1252,10.0.228.164:443,172.19.19.121:40635,0,0,0,"[['STREAM', 'receive', 7, 'length: 1233', 'offset: 24662']]"
227142724,1788,PacketSent,41,28,1839,NOT_RETRANSMISSION,"[['ACK', 'send', 'N/A', 'largest_observed: 71', 'missing_packets: []', 'delta_time_largest_observed_us: 146', 'received_packet_times: []']]"
227142725,1789,PacketReceived,72,1252,10.0.228.164:443,172.19.19.121:40635,0,0,0,"[['STREAM', 'receive', 7, 'length: 1233', 'offset: 25895']]"
227142732,1796,PacketReceived,73,1252,10.0.228.164:443,172.19.19.121:40635,0,0,0,"[['STREAM', 'receive', 7, 'length: 1233', 'offset: 27128']]"
227142734,1798,PacketSent,42,28,1829,NOT_RETRANSMISSION,"[['ACK', 'send', 'N/A', 'largest_observed: 73', 'missing_packets: []', 'delta_time_largest_observed_us: 2169', 'received_packet_times: []']]"
227142734,1798,PacketReceived,74,1252,10.0.228.164:443,172.19.19.121:40635,0,0,0,"[['STREAM', 'receive', 7, 'length: 1233', 'offset: 28361']]"
227142734,1798,PacketReceived,75,1252,10.0.228.164:443,172.19.19.121:40635,0,0,0,"[['ACK', 'receive', 'N/A', 'largest_observed: 30', 'missing_packets: []', 'delta_time_largest_observed_us: 25104', 'received_packet_times: []'], ['STREAM', 'receive', 7, 'length: 1227', 'offset: 29594']]"
227142736,1800,PacketSent,43,28,1827,NOT_RETRANSMISSION,"[['ACK', 'send', 'N/A', 'largest_observed: 75', 'missing_packets: []', 'delta_time_largest_observed_us: 1313', 'received_packet_times: []']]"
227142736,1800,PacketReceived,76,1252,10.0.228.164:443,172.19.19.121:40635,0,0,0,"[['STREAM', 'receive', 7, 'length: 1233', 'offset: 30821']]"
227142738,1802,PacketReceived,77,733,10.0.228.164:443,172.19.19.121:40635,0,0,0,"[['STREAM', 'receive', 7, 'length: 714', 'offset: 32054']]"
227142739,1803,PacketSent,44,28,1824,NOT_RETRANSMISSION,"[['ACK', 'send', 'N/A', 'largest_observed: 77', 'missing_packets: []', 'delta_time_largest_observed_us: 963', 'received_packet_times: []']]"
227142739,1803,PacketReceived,78,1252,10.0.228.164:443,172.19.19.121:40635,0,0,0,"[['STREAM', 'receive', 7, 'length: 1233', 'offset: 32768']]"
227142739,1803,PacketReceived,79,1252,10.0.228.164:443,172.19.19.121:40635,0,0,0,"[['STREAM', 'receive', 7, 'length: 1233', 'offset: 34001']]"
227142740,1804,PacketSent,45,28,1823,NOT_RETRANSMISSION,"[['ACK', 'send', 'N/A', 'largest_observed: 79', 'missing_packets: []', 'delta_time_largest_observed_us: 896', 'received_packet_times: []']]"
227142741,1805,PacketReceived,80,1252,10.0.228.164:443,172.19.19.121:40635,0,0,0,"[['STREAM', 'receive', 7, 'length: 1233', 'offset: 35234']]"
227142741,1805,PacketReceived,81,1252,10.0.228.164:443,172.19.19.121:40635,0,0,0,"[['STREAM', 'receive', 7, 'length: 1233', 'offset: 36467']]"
227142742,1806,PacketSent,46,28,1821,NOT_RETRANSMISSION,"[['ACK', 'send', 'N/A', 'largest_observed: 81', 'missing_packets: []', 'delta_time_largest_observed_us: 175', 'received_packet_times: []']]"
227142743,1807,PacketReceived,82,945,10.0.228.164:443,172.19.19.121:40635,0,0,0,"[['STREAM', 'receive', 7, 'length: 926', 'offset: 37700']]"
227142744,1808,PacketReceived,83,19,10.0.228.164:443,172.19.19.121:40635,0,0,0,"[['STREAM', 'receive', 7, 'length: 0', 'offset: 38626']]"
227142745,1809,PacketSent,47,28,1818,NOT_RETRANSMISSION,"[['ACK', 'send', 'N/A', 'largest_observed: 83', 'missing_packets: []', 'delta_time_largest_observed_us: 143', 'received_packet_times: []']]"
227144416,3480,PacketSent,48,60,147,NOT_RETRANSMISSION,"[['STREAM', 'send', 3, 'length: 34', 'offset: 166', [227144415, 4588, 'QUIC_CHROMIUM_CLIENT_STREAM_SEND_REQUEST_HEADERS', 11, 'QUIC_SESSION', '{""params"": {""headers"": ["":method: GET"", "":authority: info.snomile.ink"", "":scheme: https"", "":path: /server.log"", ""user-agent: com.startimes.cronet_localsample/1 (Linux; U; Android 6.0.1; zh_CN; SM-N9100; Build/MMB29M; Cronet/80.0.3956.0)"", ""accept-encoding: gzip, deflate""], ""quic_priority"": 1, ""quic_stream_id"": 9}, ""phase"": 0}']]]"
227144459,3523,PacketReceived,84,204,10.0.228.164:443,172.19.19.121:40635,0,0,0,"[['STREAM', 'receive', 3, 'length: 185', 'offset: 370']]"
