Time Elaps,Packet Number,ACK delay,Frame type,Direction,Stream_id
1632,26,14812,ACK,send,N/A,largest_observed: 35,missing_packets: [],delta_time_largest_observed_us: 2067,received_packet_times: []
1634,36,N/A,STREAM,receive,5,length: 1233,offset: 27114
1636,37,N/A,STREAM,receive,5,length: 1233,offset: 28347
1636,27,14808,ACK,send,N/A,largest_observed: 37,missing_packets: [],delta_time_largest_observed_us: 349,received_packet_times: []
1637,38,N/A,STREAM,receive,5,length: 1233,offset: 29580
1637,39,N/A,STREAM,receive,5,length: 1233,offset: 30813
1638,28,14806,ACK,send,N/A,largest_observed: 39,missing_packets: [],delta_time_largest_observed_us: 643,received_packet_times: []
1641,40,N/A,STREAM,receive,5,length: 722,offset: 32046
1643,41,N/A,STREAM,receive,5,length: 1233,offset: 32768
1644,29,14800,ACK,send,N/A,largest_observed: 41,missing_packets: [],delta_time_largest_observed_us: 572,received_packet_times: []
1644,42,N/A,STREAM,receive,5,length: 1233,offset: 34001
1647,43,N/A,STREAM,receive,5,length: 1233,offset: 35234
1650,30,14794,ACK,send,N/A,largest_observed: 43,missing_packets: [],delta_time_largest_observed_us: 567,received_packet_times: []
1651,44,N/A,STREAM,receive,5,length: 1233,offset: 36467
1652,45,N/A,STREAM,receive,5,length: 926,offset: 37700
1652,31,14792,ACK,send,N/A,largest_observed: 45,missing_packets: [],delta_time_largest_observed_us: 470,received_packet_times: []
1656,46,N/A,STREAM,receive,5,length: 0,offset: 38626
1658,47,N/A,STREAM,receive,3,length: 185,offset: 0
1659,32,14785,ACK,send,N/A,largest_observed: 47,missing_packets: [],delta_time_largest_observed_us: 513,received_packet_times: []
16402,33,42,PING,send,N/A
16444,48,N/A,ACK,receive,N/A,largest_observed: 33,missing_packets: [10],delta_time_largest_observed_us: 25176,received_packet_times: []
45524,34,0,ACK,send,N/A,largest_observed: 48,missing_packets: [],delta_time_largest_observed_us: 29076593,received_packet_times: []
45524,34,0,CONNECTION_CLOSE,send,N/A,No recent network activity.,25
