Time,Time Elaps,Type,Packet Number,Size
322846682,2,PacketSent,1,1350,654,NOT_RETRANSMISSION,"[['STREAM', 'send', 1, 'length: 1024', 'offset: 0']]"
322846835,155,PacketSent,2,1350,515,HANDSHAKE_RETRANSMISSION,"[['STREAM', 'send', 1, 'length: 1024', 'offset: 0']]"
322847135,455,PacketSent,3,1350,215,HANDSHAKE_RETRANSMISSION,"[['STREAM', 'send', 1, 'length: 1024', 'offset: 0']]"
322847323,643,PacketReceived,1,270,10.0.228.164:443,172.19.19.121:45998,0,0,0,"[['STREAM', 'receive', 1, 'length: 245', 'offset: 0']]"
322847335,655,PacketSent,4,1350,19,NOT_RETRANSMISSION,"[['STREAM', 'send', 1, 'length: 1024', 'offset: 1024']]"
322847336,656,PacketReceived,2,29,10.0.228.164:443,172.19.19.121:45998,0,0,0,"[['ACK', 'receive', 'N/A', 'largest_observed: 1', 'missing_packets: []', 'delta_time_largest_observed_us: 2192', 'received_packet_times: []']]"
322847350,670,PacketReceived,3,32,10.0.228.164:443,172.19.19.121:45998,0,0,0,"[['ACK', 'receive', 'N/A', 'largest_observed: 3', 'missing_packets: []', 'delta_time_largest_observed_us: 48', 'received_packet_times: []']]"
322847354,674,PacketReceived,4,32,10.0.228.164:443,172.19.19.121:45998,0,0,0,"[['ACK', 'receive', 'N/A', 'largest_observed: 4', 'missing_packets: []', 'delta_time_largest_observed_us: 32', 'received_packet_times: []']]"
322847360,680,PacketReceived,5,1200,10.0.228.164:443,172.19.19.121:45998,0,0,0,"[['STREAM', 'receive', 1, 'length: 1173', 'offset: 245']]"
322847362,682,PacketSent,5,28,151,NOT_RETRANSMISSION,"[['ACK', 'send', 'N/A', 'largest_observed: 5', 'missing_packets: []', 'delta_time_largest_observed_us: 758', 'received_packet_times: []']]"
322847362,682,PacketReceived,6,1200,10.0.228.164:443,172.19.19.121:45998,0,0,0,"[['STREAM', 'receive', 1, 'length: 1173', 'offset: 1418']]"
322847366,686,PacketReceived,7,72,10.0.228.164:443,172.19.19.121:45998,0,0,0,"[['STREAM', 'receive', 1, 'length: 45', 'offset: 2591']]"
322847382,702,PacketSent,6,28,131,NOT_RETRANSMISSION,"[['ACK', 'send', 'N/A', 'largest_observed: 7', 'missing_packets: []', 'delta_time_largest_observed_us: 15467', 'received_packet_times: []']]"
322847382,702,PacketReceived,8,1203,10.0.228.164:443,172.19.19.121:45998,0,0,0,"[['STREAM', 'receive', 1, 'length: 1173', 'offset: 1418']]"
322847387,707,PacketReceived,9,75,10.0.228.164:443,172.19.19.121:45998,0,0,0,"[['STREAM', 'receive', 1, 'length: 45', 'offset: 2591']]"
322847387,707,PacketSent,7,28,126,NOT_RETRANSMISSION,"[['ACK', 'send', 'N/A', 'largest_observed: 9', 'missing_packets: []', 'delta_time_largest_observed_us: 342', 'received_packet_times: []']]"
322847416,736,PacketReceived,10,1203,10.0.228.164:443,172.19.19.121:45998,0,0,0,"[['STREAM', 'receive', 1, 'length: 1173', 'offset: 1418']]"
322847417,737,PacketReceived,11,75,10.0.228.164:443,172.19.19.121:45998,0,0,0,"[['STREAM', 'receive', 1, 'length: 45', 'offset: 2591']]"
322847428,748,PacketSent,8,28,85,NOT_RETRANSMISSION,"[['ACK', 'send', 'N/A', 'largest_observed: 11', 'missing_packets: []', 'delta_time_largest_observed_us: 457', 'received_packet_times: []']]"
322847461,781,PacketSent,9,1350,52,NOT_RETRANSMISSION,"[['STREAM', 'send', 1, 'length: 1024', 'offset: 2048']]"
322847467,787,PacketSent,10,156,46,NOT_RETRANSMISSION,"[['STREAM', 'send', 3, 'length: 132', 'offset: 0', [322847466, 9000, 'QUIC_CHROMIUM_CLIENT_STREAM_SEND_REQUEST_HEADERS', 9, 'QUIC_SESSION', '{""params"": {""headers"": ["":method: GET"", "":authority: info.snomile.ink"", "":scheme: https"", "":path: /server.log"", ""user-agent: com.startimes.cronet_localsample/1 (Linux; U; Android 6.0.1; zh_CN; SM-N9100; Build/MMB29M; Cronet/80.0.3956.0)"", ""accept-encoding: gzip, deflate""], ""quic_priority"": 1, ""quic_stream_id"": 5}, ""phase"": 0}']]]"
322847491,811,PacketReceived,12,215,10.0.228.164:443,172.19.19.121:45998,0,0,0,"[['STREAM', 'receive', 1, 'length: 156', 'offset: 2636']]"
322847492,812,PacketSent,11,28,21,NOT_RETRANSMISSION,"[['ACK', 'send', 'N/A', 'largest_observed: 12', 'missing_packets: []', 'delta_time_largest_observed_us: 1076', 'received_packet_times: []']]"
322847513,833,PacketReceived,13,29,10.0.228.164:443,172.19.19.121:45998,0,0,0,"[['ACK', 'receive', 'N/A', 'largest_observed: 11', 'missing_packets: [10]', 'delta_time_largest_observed_us: 19112', 'received_packet_times: []']]"
322848131,1451,PacketSent,12,156,8,LOSS_RETRANSMISSION,"[['STREAM', 'send', 3, 'length: 132', 'offset: 0']]"
322848139,1459,PacketReceived,14,213,10.0.228.164:443,172.19.19.121:45998,0,0,0,"[['ACK', 'receive', 'N/A', 'largest_observed: 12', 'missing_packets: []', 'delta_time_largest_observed_us: 1509', 'received_packet_times: []'], ['STREAM', 'receive', 3, 'length: 185', 'offset: 0']]"
322848145,1465,PacketReceived,15,1252,10.0.228.164:443,172.19.19.121:45998,0,0,0,"[['STREAM', 'receive', 5, 'length: 1235', 'offset: 0']]"
322848148,1468,PacketSent,13,28,2286,NOT_RETRANSMISSION,"[['ACK', 'send', 'N/A', 'largest_observed: 15', 'missing_packets: []', 'delta_time_largest_observed_us: 1446', 'received_packet_times: []']]"
322848163,1483,PacketReceived,16,1252,10.0.228.164:443,172.19.19.121:45998,0,0,0,"[['STREAM', 'receive', 5, 'length: 1233', 'offset: 1235']]"
322848164,1484,PacketReceived,17,1252,10.0.228.164:443,172.19.19.121:45998,0,0,0,"[['STREAM', 'receive', 5, 'length: 1233', 'offset: 2468']]"
